4.638570785522460938e+00,4.653571128845214844e+00,4.435713768005371094e+00,4.521786212921142578e+00,3.828141212463378906e+00,1.156640800000000000e+09,4.410803580284119008e+00,4.624311018643649795e+00,4.197296141924588220e+00,6.712389638150165205e-02,4.762455641825321351e+01,-1.094341519291601728e-01,7.848961832076545875e+01,-3.644943684798823691e-02,2.681419653942636927e+01,6.664683070765779860e+01,-1.745262960000000000e+10,5.600000000000000711e+01,4.800000000000000000e+01,5.037783139619179451e+00
4.376786231994628906e+00,4.592500209808349609e+00,4.376786231994628906e+00,4.526071071624755859e+00,3.831768512725830078e+00,1.072598800000000000e+09,4.414553594589233576e+00,4.633327919303415143e+00,4.195779269875052009e+00,6.428993734078974898e-02,4.779162033774463225e+01,-9.619562663467462471e-02,4.045925329101895329e+01,2.364664256883523552e-01,2.492733991484307765e+01,6.147875617268860537e+01,-1.638003080000000000e+10,5.200000000000000000e+01,4.400000000000000000e+01,5.029971973084696124e+00
4.613571166992187500e+00,4.750000000000000000e+00,4.595356941223144531e+00,4.743570804595947266e+00,4.015904903411865234e+00,1.205120000000000000e+09,4.433553576469421387e+00,4.693455156340993639e+00,4.173651996597849134e+00,7.448692305944770720e-02,5.554334959464935650e+01,-6.737691015115476745e-02,1.683495173841496069e+02,3.710169449576716794e-01,2.364785825351412285e+01,9.879988321937133833e+01,-1.517491080000000000e+10,1.000000000000000000e+02,4.000000000000000000e+01,5.024629389566234394e+00
4.754285812377929688e+00,4.796071052551269531e+00,4.631071090698242188e+00,4.631071090698242188e+00,3.920661687850952148e+00,1.010536800000000000e+09,4.443999981880187633e+00,4.717658372999693484e+00,4.170341590760681783e+00,7.108734513573358726e-02,5.130050256550650545e+01,-5.300465179093549750e-02,1.497209351320660744e+02,1.539916434759569241e-01,2.299723592187294940e+01,7.163902394245680227e+01,-1.618544760000000000e+10,1.000000000000000000e+02,3.600000000000000000e+01,5.020143932990994706e+00
4.682857036590576172e+00,4.760356903076171875e+00,4.613571166992187500e+00,4.759643077850341797e+00,4.029510498046875000e+00,9.087876000000000000e+08,4.464946436882018865e+00,4.766486504204858754e+00,4.163406369559178977e+00,7.456652635698042542e-02,5.548559893897365214e+01,-3.088383898044355647e-02,1.394354829532341000e+02,3.182413891553450003e-01,2.213645335335861120e+01,9.373858692623178968e+01,-1.527666000000000000e+10,9.600000000000000000e+01,3.200000000000000000e+01,5.016506184099505994e+00
4.786070823669433594e+00,5.030356884002685547e+00,4.772857189178466797e+00,4.983213901519775391e+00,4.218785762786865234e+00,1.066920400000000000e+09,4.500785684585570934e+00,4.863590039238967933e+00,4.137981329932173935e+00,8.806744773299493567e-02,6.165622593445363719e+01,4.633944328819694647e-03,2.070711301454662134e+02,1.894249233409546762e-01,2.381984331074937344e+01,9.394493199026690888e+01,-1.420973960000000000e+10,1.000000000000000000e+02,2.800000000000000355e+01,5.015310460061737530e+00
4.998570919036865234e+00,5.110713958740234375e+00,4.904643058776855469e+00,5.034999847412109375e+00,4.262628555297851562e+00,1.052391200000000000e+09,4.538714218139648260e+00,4.954505621272076610e+00,4.122922815007219910e+00,9.597842797036668094e-02,6.293779348333224277e+01,3.653953155878308934e-02,1.780655446857622621e+02,6.126822821345295766e-01,2.586411398927007355e+01,9.118504281902757214e+01,-1.315734840000000000e+10,1.000000000000000000e+02,2.400000000000000000e+01,5.015330036324050056e+00
5.031071186065673828e+00,5.204999923706054688e+00,5.022857189178466797e+00,5.180714130401611328e+00,4.385990619659423828e+00,1.182084400000000000e+09,4.584982085227966131e+00,5.065288362219045659e+00,4.104675808236886603e+00,1.057465675289111229e-01,6.634623036695792564e+01,7.274431299955530505e-02,1.686338856770212828e+02,5.519406725923304835e-01,2.827007628809989370e+01,9.745221942198081422e+01,-1.197526400000000000e+10,1.000000000000000000e+02,2.000000000000000000e+01,5.017105123081698537e+00
5.176785945892333984e+00,5.189642906188964844e+00,4.999642848968505859e+00,5.008928775787353516e+00,4.240556240081787109e+00,9.998296000000000000e+08,4.615857076644897639e+00,5.121163572937458497e+00,4.110550580352336780e+00,9.566357360151106493e-02,5.940958919353393242e+01,8.657721247253302721e-02,1.206474082652789406e+02,7.538487839549566638e-02,3.003012532683884928e+01,7.943051493871540458e+01,-1.297509360000000000e+10,9.600000000000000000e+01,1.600000000000000000e+01,5.017705949974295976e+00
5.064286231994628906e+00,5.166070938110351562e+00,5.057143211364746094e+00,5.107500076293945312e+00,4.324007511138916016e+00,7.146104000000000000e+08,4.639249920845031738e+00,5.188226392579159629e+00,4.090273449110903847e+00,9.070233448089681794e-02,6.187288173955014514e+01,1.042915569721429847e-01,1.104217553615337977e+02,-3.077005256527100274e-02,3.161416946170390929e+01,8.964734378765693634e+01,-1.226048320000000000e+10,9.200000000000000000e+01,1.200000000000000000e+01,5.018510392581544188e+00
5.116786003112792969e+00,5.203928947448730469e+00,5.090000152587890625e+00,5.125000000000000000e+00,4.338822841644287109e+00,7.680652000000000000e+08,4.672249913215637207e+00,5.253745571036132489e+00,4.090754255395141925e+00,8.383087356368879028e-02,6.231018916914116801e+01,1.183778144458571546e-01,9.845024352828181691e+01,-5.043858027256284959e-01,3.331922852124712620e+01,9.056445558002008056e+01,-1.149241800000000000e+10,8.800000000000000000e+01,8.000000000000000000e+00,5.019631773798487906e+00
5.224999904632568359e+00,5.344999790191650391e+00,5.128929138183593750e+00,5.340356826782226562e+00,4.521143436431884766e+00,1.032567200000000000e+09,4.721892762184142889e+00,5.351543775676908865e+00,4.092241748691376912e+00,8.855803377377782781e-02,6.728331391051082733e+01,1.452444830993906422e-01,1.137075544577352844e+02,2.537132977303833137e-01,3.575775255312594680e+01,9.952046081465024940e+01,-1.045985080000000000e+10,1.000000000000000000e+02,4.000000000000000000e+00,5.022726989366246286e+00
5.313570976257324219e+00,5.400000095367431641e+00,5.208929061889648438e+00,5.267499923706054688e+00,4.459463596343994141e+00,1.044968400000000000e+09,4.762732052803039906e+00,5.421988354224748896e+00,4.103475751381330916e+00,8.171221086219332408e-02,6.419715744625912635e+01,1.588267129033544833e-01,1.041886834305890517e+02,1.011097448567988832e-01,3.825219712358369151e+01,8.705058869857188597e+01,-1.150481920000000000e+10,1.000000000000000000e+02,0.000000000000000000e+00,5.026037382661377784e+00
5.252142906188964844e+00,5.486785888671875000e+00,5.250000000000000000e+00,5.414642810821533203e+00,4.584033012390136719e+00,1.051568000000000000e+09,4.811160635948181330e+00,5.511289382572732265e+00,4.111031889323630395e+00,8.182516967826763965e-02,6.744490853086026050e+01,1.793959641389957227e-01,1.145389623811322650e+02,3.178749113345465949e-01,4.093154704181117864e+01,9.350062160683002332e+01,-1.045325120000000000e+10,1.000000000000000000e+02,1.200000000000000000e+01,5.030407165444088946e+00
5.435357093811035156e+00,5.525356769561767578e+00,5.383928775787353516e+00,5.467143058776855469e+00,4.628480911254882812e+00,8.544172000000000000e+08,4.868571329116821111e+00,5.585927963357877779e+00,4.151214694875764444e+00,8.006746833747259429e-02,6.854141494774873422e+01,1.976551298825688363e-01,1.231025878186759002e+02,5.337586823696626598e-02,4.352387113968242005e+01,9.493163816405927946e+01,-9.598834000000000000e+09,1.000000000000000000e+02,8.000000000000000000e+00,5.034616845379826344e+00
5.576070785522460938e+00,5.703214168548583984e+00,5.539642810821533203e+00,5.567500114440917969e+00,4.713443279266357422e+00,1.158326400000000000e+09,4.928642773628235219e+00,5.668484138524852334e+00,4.188801408731618103e+00,8.010103476922847410e-02,7.058121777359234272e+01,2.177139550066318208e-01,1.505690380482474495e+02,-6.590562391966245381e-02,4.655166807773478155e+01,8.774986065349743569e+01,-8.440507600000000000e+09,1.000000000000000000e+02,4.000000000000000000e+00,5.042095053864560583e+00
5.483929157257080078e+00,5.587500095367431641e+00,5.440000057220458984e+00,5.458570957183837891e+00,4.621224880218505859e+00,1.014294400000000000e+09,4.987839174270630060e+00,5.697747626409684685e+00,4.277930722131575436e+00,6.771684989149243106e-02,6.560854026374363457e+01,2.222589826017689063e-01,1.016924813792672637e+02,-4.531273175262511277e-01,4.727079889970222837e+01,7.754831527249669421e+01,-9.454802000000000000e+09,9.600000000000000000e+01,0.000000000000000000e+00,5.047253540000827599e+00
5.475357055664062500e+00,5.496070861816406250e+00,5.373570919036865234e+00,5.408570766448974609e+00,4.578893184661865234e+00,8.733984000000000000e+08,5.030857014656066717e+00,5.733222176490079036e+00,4.328491852822054398e+00,5.180502707599521361e-02,6.340050470169843777e+01,2.192984165552704923e-01,6.909626183288818879e+01,-6.227756440000701277e-01,4.670716409538322722e+01,7.295963892038454901e+01,-1.032820040000000000e+10,9.200000000000000000e+01,1.200000000000000000e+01,5.050929881377218322e+00
5.397500038146972656e+00,5.550714015960693359e+00,5.378571033477783203e+00,5.519642829895019531e+00,4.672926902770996094e+00,9.557632000000000000e+08,5.081785607337951483e+00,5.770690244923738277e+00,4.392880969752164688e+00,4.467745401972794683e-02,6.612765349901624745e+01,2.233402070039351983e-01,7.950774340252081629e+01,-1.837419482171793739e-01,4.659181440806007402e+01,8.026872020911281425e+01,-9.372437200000000000e+09,8.800000000000000000e+01,8.000000000000000000e+00,5.055469988658098046e+00
5.454286098480224609e+00,5.474999904632568359e+00,5.228570938110351562e+00,5.255000114440917969e+00,4.448879241943359375e+00,1.210076000000000000e+09,5.116071319580077770e+00,5.766730228908895306e+00,4.465412410251260233e+00,1.935024928450509996e-02,5.551377142492896155e+01,2.028505645898386334e-01,8.447004069037644669e+00,-2.349582310181881351e-01,4.401365780428964314e+01,4.387299407365388504e+01,-1.058251320000000000e+10,8.400000000000000000e+01,4.000000000000000000e+00,5.058936962931303682e+00
5.241786003112792969e+00,5.330357074737548828e+00,5.162143230438232422e+00,5.277856826782226562e+00,4.468230247497558594e+00,8.450876000000000000e+08,5.153874850273131969e+00,5.747373410529458049e+00,4.560376290016805889e+00,2.247000620357542111e-03,5.616813571404570382e+01,1.863090660807804610e-01,-2.977602081549641611e+01,-7.373654061585578103e-03,4.076077655523846488e+01,3.954310957128992499e+01,-9.737425600000000000e+09,8.000000000000000000e+01,0.000000000000000000e+00,5.060734660684779840e+00
5.335713863372802734e+00,5.347143173217773438e+00,5.204286098480224609e+00,5.299285888671875000e+00,4.486372947692871094e+00,6.980372000000000000e+08,5.192535591125488459e+00,5.713748874354076968e+00,4.671322307896899950e+00,-8.901281831699581204e-03,5.680957500503853908e+01,1.729354631707984424e-01,-2.339023626060528471e+01,-1.462263337246176853e-01,3.802095398308985352e+01,4.258886503250432298e+01,-9.039388400000000000e+09,7.600000000000000000e+01,0.000000000000000000e+00,5.062394631093840580e+00
5.418570995330810547e+00,5.503571033477783203e+00,5.379285812377929688e+00,5.489285945892333984e+00,4.647225379943847656e+00,7.957740000000000000e+08,5.229821348190307972e+00,5.723177866943719216e+00,4.736464829436896729e+00,-4.954600509816137199e-03,6.210480703390154389e+01,1.756434943652278591e-01,5.800442377449151365e+01,4.962900621278418245e-01,3.711539183343941062e+01,6.688781312988547256e+01,-8.243614400000000000e+09,7.200000000000000000e+01,0.000000000000000000e+00,5.065720717756213354e+00
5.506071090698242188e+00,5.571428775787353516e+00,5.476786136627197266e+00,5.517499923706054688e+00,4.671112537384033203e+00,7.042672000000000000e+08,5.274142789840698065e+00,5.698871541197844337e+00,4.849414038483551792e+00,-2.067096978130261720e-03,6.283349979809153041e+01,1.780142236523811761e-01,8.511243833930787162e+01,3.388676872264759776e-01,3.686774540438490533e+01,6.971461186326936854e+01,-7.539347200000000000e+09,6.800000000000000000e+01,1.200000000000000000e+01,5.069095260648610157e+00
5.682857036590576172e+00,5.795000076293945312e+00,5.656428813934326172e+00,5.751429080963134766e+00,4.869156360626220703e+00,1.026765600000000000e+09,5.323732089996338068e+00,5.727683284425501675e+00,4.919780895567174461e+00,1.313814022389186986e-02,6.827979351546819942e+01,1.965039959103762612e-01,1.881645192538353797e+02,3.544316750346935274e-01,3.812358989664234343e+01,9.345850526755876331e+01,-6.512581600000000000e+09,1.000000000000000000e+02,8.000000000000000000e+00,5.076192607962995318e+00
5.793213844299316406e+00,6.017857074737548828e+00,5.777143001556396484e+00,6.005713939666748047e+00,5.084434032440185547e+00,1.039152800000000000e+09,5.374857091903686879e+00,5.846610020373607775e+00,4.903104163433765983e+00,3.653591942927517100e-02,7.292439438547798147e+01,2.290357549730783759e-01,2.321923465152796382e+02,4.393371999947642270e-01,4.026718377509740776e+01,9.858093506939297868e+01,-5.473428800000000000e+09,1.000000000000000000e+02,4.000000000000000000e+00,5.085351989445824117e+00
5.978570938110351562e+00,6.000000000000000000e+00,5.646070957183837891e+00,5.721428871154785156e+00,4.843758106231689453e+00,1.439572400000000000e+09,5.409178543090820135e+00,5.876897248918966810e+00,4.941459837262673460e+00,2.938852768932456727e-02,6.199518843197484586e+01,2.292354951554589348e-01,1.262674622149897914e+02,1.394478104791358197e-01,4.034905703729945969e+01,6.535895667020699307e+01,-6.913001200000000000e+09,9.600000000000000000e+01,0.000000000000000000e+00,5.095616200500349358e+00
5.858929157257080078e+00,5.887143135070800781e+00,5.752857208251953125e+00,5.817500114440917969e+00,4.925091266632080078e+00,1.504190800000000000e+09,5.441017842292785289e+00,5.928472381136917768e+00,4.953563303448652810e+00,2.767716148261556430e-02,6.396087410534760664e+01,2.344434193194038230e-01,1.105531745613662906e+02,1.299335160635275467e-02,4.042274297328130217e+01,7.658598588402072949e+01,-5.408810400000000000e+09,9.200000000000000000e+01,0.000000000000000000e+00,5.106476395649234057e+00
5.905000209808349609e+00,6.070713996887207031e+00,5.685357093811035156e+00,6.033570766448974609e+00,5.108017921447753906e+00,1.696066400000000000e+09,5.492249941825866344e+00,6.002148575532586072e+00,4.982351308119146616e+00,3.705770348588197094e-02,6.797303490186581598e+01,2.530883871941407293e-01,1.218584212683627470e+02,1.048641556973245736e-01,4.147173016722936012e+01,9.591190562036221934e+01,-3.712744000000000000e+09,1.000000000000000000e+02,4.000000000000000000e+00,5.120179947022019284e+00
6.096428871154785156e+00,6.110713958740234375e+00,5.943571090698242188e+00,6.061786174774169922e+00,5.131905555725097656e+00,9.924740000000000000e+08,5.539964246749877752e+00,6.074901448112128399e+00,5.005027045387627105e+00,4.082575036678412483e-02,6.846671826585082954e+01,2.670628716667389213e-01,1.255692002356853720e+02,4.113122267527605236e-01,4.260635521519297697e+01,9.484194667764542430e+01,-2.720270000000000000e+09,1.000000000000000000e+02,0.000000000000000000e+00,5.129038677318948913e+00
6.062500000000000000e+00,6.205357074737548828e+00,6.040357112884521484e+00,6.151429176330566406e+00,5.207796096801757812e+00,7.872144000000000000e+08,5.591285705566406250e+00,6.153389830854894882e+00,5.029181580277917618e+00,4.470558214385778051e-02,7.004649283943048488e+01,2.821190989797770499e-01,1.235989786162076030e+02,5.907104178338032918e-01,4.406440790825494958e+01,9.483059981405791916e+01,-1.933055600000000000e+09,1.000000000000000000e+02,0.000000000000000000e+00,5.136655971718193214e+00
6.111071109771728516e+00,6.273571014404296875e+00,6.080357074737548828e+00,6.251786231994628906e+00,5.292759418487548828e+00,9.234764000000000000e+08,5.636857175827026722e+00,6.255171934425181490e+00,5.018542417228871955e+00,4.903394417379852710e-02,7.175265307990167685e+01,2.987059470531674421e-01,1.201573320063205728e+02,5.176478858941737649e-01,4.567221654412399801e+01,9.803992821450528083e+01,-1.009579200000000000e+09,1.000000000000000000e+02,0.000000000000000000e+00,5.146059366363840759e+00
6.292500019073486328e+00,6.428571224212646484e+00,6.175714015960693359e+00,6.212500095367431641e+00,5.259498596191406250e+00,1.139524400000000000e+09,5.684107184410095215e+00,6.326268290115217852e+00,5.041946078704972578e+00,4.439307580948448351e-02,7.007005385925702967e+01,3.051633476412245471e-01,1.182030360467229713e+02,6.311920993384018130e-02,4.771083290881369976e+01,8.293853816344942231e+01,-2.149103600000000000e+09,1.000000000000000000e+02,4.000000000000000000e+00,5.158194452781724948e+00
6.248570919036865234e+00,6.428571224212646484e+00,6.244999885559082031e+00,6.428571224212646484e+00,5.442425251007080078e+00,9.035768000000000000e+08,5.734803605079650701e+00,6.440787676423147978e+00,5.028819533736153424e+00,5.056887290699957349e-02,7.372017508748059811e+01,3.239813629654895166e-01,1.229920511064622559e+02,2.733269019929164823e-01,4.954558763703442281e+01,1.000000000000000000e+02,-1.245526800000000000e+09,9.600000000000000000e+01,0.000000000000000000e+00,5.168438372913993106e+00
6.435357093811035156e+00,6.497142791748046875e+00,6.376786231994628906e+00,6.462142944335937500e+00,5.470846652984619141e+00,1.006082000000000000e+09,5.784553599357605158e+00,6.546123905071167037e+00,5.022983293644043279e+00,5.143865827035815075e-02,7.424572292483492220e+01,3.377108128964376732e-01,1.259175400740823676e+02,1.694073928473704693e-01,5.145138399715568767e+01,9.729282854052108576e+01,-2.394448000000000000e+08,1.000000000000000000e+02,0.000000000000000000e+00,5.180370755727571108e+00
6.497142791748046875e+00,6.618214130401611328e+00,6.466071128845214844e+00,6.597499847412109375e+00,5.585439205169677734e+00,8.545572000000000000e+08,5.836053586006164196e+00,6.667999625979746270e+00,5.004107546032582121e+00,5.531559616741632546e-02,7.630335685619684227e+01,3.554166498353499293e-01,1.329502622209188019e+02,7.041345398951124324e-01,5.356923896009131170e+01,9.832804830689921971e+01,6.151124000000000000e+08,1.000000000000000000e+02,0.000000000000000000e+00,5.191239709950767001e+00
6.594999790191650391e+00,6.682857036590576172e+00,6.506429195404052734e+00,6.666429042816162109e+00,5.643794536590576172e+00,9.188704000000000000e+08,5.896446490287781117e+00,6.783549108207158618e+00,5.009343872368403616e+00,5.650878697421307661e-02,7.729805059435508952e+01,3.707370373856999635e-01,1.269188071612975648e+02,6.441975262707539951e-01,5.566881812193903301e+01,9.863789153897064921e+01,1.533982800000000000e+09,1.000000000000000000e+02,0.000000000000000000e+00,5.203224056658654284e+00
6.644642829895019531e+00,6.721428871154785156e+00,6.447856903076171875e+00,6.521070957183837891e+00,5.520734786987304688e+00,1.157133600000000000e+09,5.952071499824524103e+00,6.849290028680427689e+00,5.054852970968620518e+00,4.215319944626128024e-02,7.057064925270449862e+01,3.669197497193135149e-01,1.000564680079874762e+02,2.838459352936693603e-01,5.639845894079513755e+01,8.136825782672759999e+01,3.768492000000000000e+08,1.000000000000000000e+02,3.200000000000000000e+01,5.217455942673165481e+00
6.563213825225830078e+00,6.660714149475097656e+00,6.538214206695556641e+00,6.609285831451416016e+00,5.595417022705078125e+00,8.990856000000000000e+08,6.006553649902343750e+00,6.924221942063351953e+00,5.088885357741335547e+00,3.361448747121620340e-02,7.215452370958800543e+01,3.667846596120725167e-01,9.599920030551541572e+01,1.190345232012268023e-01,5.705513567776563377e+01,8.957156140793520649e+01,1.275934800000000000e+09,9.600000000000000000e+01,2.800000000000000355e+01,5.228626892314651720e+00
6.541429042816162109e+00,6.580357074737548828e+00,6.477499961853027344e+00,6.551785945892333984e+00,5.546739101409912109e+00,6.730724000000000000e+08,6.071392941474914373e+00,6.949907407773769030e+00,5.192878475176059716e+00,1.979350402006391230e-02,6.952783490031143288e+01,3.579120521659362453e-01,6.899031387637413104e+01,-3.461138876432893335e-02,5.636894960210582894e+01,8.422451510715953304e+01,6.028624000000000000e+08,9.200000000000000000e+01,2.400000000000000000e+01,5.236475274431908744e+00
