Date,Open,High,Low,Close,Adj Close,Volume,50_MA
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.3016586303711,165428800,76.08379974365235
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.18153381347656,114406400,76.52939971923828
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.2158432006836,96820400,76.99089981079102
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.72317504882812,264476000,77.40914978027344
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,87.96599578857422,135445200,77.8635498046875
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,89.84361267089844,212155600,78.32994979858398
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.2576904296875,192623200,78.6949998474121
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.42937469482422,137522400,79.09704986572265
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.68157958984375,205256800,79.43174987792969
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.6792984008789,130646000,79.82664993286133
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.41956329345703,140223200,80.26599990844727
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.25043487548828,110737200,80.74469985961915
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.25043487548828,114041600,81.18474975585937
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.63790893554688,118655600,81.67884979248046
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.35356903076172,112424400,82.12744979858398
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.48118591308594,117092000,82.61844970703125
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,93.88318634033203,125642800,83.14059982299804
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.04741668701172,90257200,83.62034973144532
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.61357879638672,191649200,84.06089981079101
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,95.16272735595703,170989200,84.55669982910156
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,95.81718444824219,153198000,85.04539978027344
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.6381607055664,110577600,85.48804977416992
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.44697570800781,92186800,85.91144973754882
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.43733978271484,90318000,86.35989974975585
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.1063461303711,103433200,86.7492497253418
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.3735122680664,89001600,87.11964965820313
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.03245544433594,197004400,87.41949966430664
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,90.80693817138672,185438800,87.73354965209961
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,92.95909881591797,121214000,88.08204956054688
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.43199157714844,103625600,88.40854965209961
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,93.18460083007812,90329200,88.73454971313477
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.31214904785156,158130000,89.0926496887207
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,104.1855697631836,374336800,89.62169967651367
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,106.810791015625,308151200,90.2161996459961
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.52408599853516,173071600,90.81504959106445
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,107.913818359375,121776800,91.43264953613281
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.67884826660156,202428800,92.12014953613281
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,109.13975524902344,198045600,92.75114959716797
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,110.72608947753906,212403600,93.41599960327149
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.43310546875,187902400,93.9942495727539
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,111.00357055664062,165598000,94.63774963378906
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,112.96804809570312,210082000,95.31234970092774
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,112.86737823486328,165565200,95.9988996887207
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.57270050048828,119561600,96.6335496520996
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.51074981689453,105633600,97.27749969482421
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.6531753540039,145538000,97.87169967651367
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,116.17508697509766,126907200,98.4729997253418
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,122.16187286376953,338054800,99.28089981079101
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.62296295166016,345937600,100.10404983520507
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.6087875366211,211495600,100.88559982299805
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,124.27615356445312,163022400,101.65564987182617
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,122.7905044555664,155552400,102.39789993286132
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.59161376953125,187630000,103.13539993286133
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,126.74894714355469,225702700,103.96759979248047
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,131.79771423339844,151948100,104.85684967041016
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,129.0670623779297,200119000,105.65219955444336
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,118.73383331298828,257599600,106.26949951171875
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,118.81240844726562,332607200,106.86449951171875
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,110.81692504882812,231366600,107.35274948120117
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,115.2370376586914,176940500,107.89024948120117
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.47503662109375,182274400,108.33604949951172
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.01150512695312,180860300,108.7554995727539
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,113.31184387207031,140150100,109.24214965820312
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.48865509033203,184642000,109.6836996459961
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,110.1391830444336,154679000,110.06284957885742
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,108.38097381591797,178011000,110.36279953002929
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,104.94309997558594,287104900,110.58454940795899
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,108.12559509277344,195713800,110.86774948120117
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,109.82485961914062,183055400,111.1943994140625
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,105.21813201904297,150718700,111.3956494140625
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,106.29861450195312,167743300,111.60554946899414
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,110.28652954101562,149981400,111.92069946289062
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,112.9189453125,137672400,112.29334945678711
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,112.06437683105469,99382200,112.60799942016601
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,113.75384521484375,142675200,112.9841993713379
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,114.71646118164062,116120400,113.37454940795898
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,111.01337432861328,144712000,113.77804931640625
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,114.43159484863281,106243800,114.25574935913086
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,111.1509017944336,161498200,114.62274948120117
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,113.03682708740234,96849000,115.05929946899414
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,112.92877197265625,83477200,115.45789947509766
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,114.89326477050781,100506900,115.8734994506836
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,122.19133758544922,240226800,116.23629943847656
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,118.9499282836914,262330500,116.47954940795898
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,119.038330078125,150712000,116.71004943847656
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,118.56686401367188,112559200,116.92299942016602
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,116.90685272216797,115393800,117.02534942626953
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,113.92084503173828,120639300,117.12269943237305
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,115.42367553710938,124423700,117.21834945678711
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,114.79502868652344,89946000,117.36824951171874
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,113.69491577148438,101988000,117.42304946899414
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,112.99751281738281,82572600,117.42364944458008
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,113.00733184814453,111850700,117.42649948120118
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,114.52981567382812,92276800,117.46634948730468
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,109.22570037841797,143937800,117.37909942626953
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,113.27254486083984,146129200,117.37134948730468
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,106.92724609375,190272600,117.18304946899414
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,106.83883666992188,122866900,116.87104934692383
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,108.47920227050781,107624400,116.56269943237305
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,112.90911102294922,138235500,116.36519943237305
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,116.91667175292969,126387100,116.21534942626953
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,116.78385925292969,114457900,116.08894943237304
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.45191192626953,154515300,115.9191993713379
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,114.10753631591797,138023400,115.6577995300293
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.57099151611328,112295000,115.36399963378906
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,117.29550170898438,103162300,115.12019973754883
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,117.3447036743164,81581900,115.08779983520508
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,118.36799621582031,91183000,115.07459991455079
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.47261047363281,74271000,115.20599990844727
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.13446044921875,76322100,115.22019989013671
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,116.73465728759766,74113000,115.3231999206543
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.45552825927734,73604300,115.4299998474121
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,112.0215835571289,127959300,115.3997998046875
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113.32039642333984,113874200,115.39239974975585
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,114.16656494140625,76499200,115.47039978027344
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,114.71758270263672,46691300,115.59539978027344
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,117.1380844116211,169410200,115.83959991455077
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,120.74913024902344,127728200,116.09239990234374
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,121.10334014892578,89004200,116.31779998779297
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,120.9655990600586,78967600,116.63419998168945
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,120.28668212890625,78260400,116.91479995727539
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,121.76258850097656,86712000,117.14419998168945
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,122.38247680664062,82225500,117.33259994506835
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,119.82422637939453,115089200,117.48639999389648
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,121.26077270507812,81312200,117.635
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,120.4441146850586,86939800,117.74740005493165
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,119.82422637939453,79184500,117.92260009765624
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,125.82626342773438,157243700,118.1502000427246
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.75737762451172,98208600,118.4431999206543
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.63308715820312,94359800,118.71559982299804
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.62584686279297,192541500,118.94939987182617
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,126.17064666748047,121251600,119.1745997619629
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,129.76202392578125,168904800,119.32419982910156
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,128.8568115234375,88223700,119.52139999389648
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,129.85057067871094,54930100,119.73699996948243
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,134.49478149414062,124486200,120.05660003662109
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,132.70399475097656,121047300,120.37360000610352
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.57249450683594,96452100,120.7283999633789
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.5590057373047,99116600,121.03199996948243
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,127.33170318603516,143301900,121.28279998779297
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,128.90599060058594,97664900,121.58799987792969
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,124.56681823730469,155088000,121.81919982910156
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,128.81744384765625,109578200,122.13659973144532
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,129.9292755126953,105158200,122.44559982299805
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,126.90859985351562,100384500,122.80119979858398
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,126.73149871826172,91951100,123.07079986572266
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,128.78794860839844,88636800,123.51139984130859
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,126.83972930908203,90221800,123.91419998168945
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,125.09814453125,111598500,124.2481999206543
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,125.77706146240234,90757300,124.50580001831055
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,129.90960693359375,104319500,124.76580001831054
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,134.67190551757812,120150900,125.12939987182617
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,136.8365478515625,114459400,125.58440002441407
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,140.62472534179688,157611700,126.1233999633789
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,140.86087036132812,98390600,126.5968000793457
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,139.77853393554688,140843800,127.05380004882812
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,134.88836669921875,142621100,127.41039993286132
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,129.8407440185547,177523800,127.64360000610351
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,131.98570251464844,106239800,127.93860000610351
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,132.8220977783203,83305400,128.27780014038086
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,131.78892517089844,89880900,128.583800201416
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,135.1835479736328,84183100,128.98480026245116
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,134.76473999023438,75693800,129.44300018310548
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,134.91253662109375,71297200,129.87780029296874
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,134.02566528320312,76774200,130.27740020751952
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,133.41468811035156,73046600,130.6534002685547
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,133.1585235595703,64280000,130.97500030517577
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,133.39500427246094,60145100,131.22800018310548
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,131.24681091308594,80576300,131.4302001953125
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,128.9311065673828,97918500,131.58820007324218
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,127.81757354736328,96856700,131.73740020751953
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,127.97525787353516,87668800,131.85980010986327
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,124.16171264648438,103916400,131.89220016479493
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,124.02376556396484,158273000,131.97380020141603
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,123.52119445800781,111039900,132.01600021362304
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,119.22480773925781,148199500,131.98760009765624
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,119.4908676147461,164560400,131.9772001647949
