2.368866530603082499e+00,2.339465751904202584e+00,2.331801910471096750e+00,2.344076901542825997e+00,1.904049171876566415e+00,-2.913294980652206823e-01,2.386199286562270760e+00,2.211079872018450132e+00,2.361217453623828177e+00,-1.359020858499894180e+00,-2.835826619010965999e-01,-5.959699363605943656e-01,-3.932236907721491925e-01,-1.441589692109887522e-01,-8.824988133776822119e-01,-4.928073368709715574e-01,-5.685591040622060138e-02,-1.967213114754098324e-01,-3.636363636363636465e-01,1.597733447978116006e+00,2.349991007005733490e+00,2.375224123172948509e+00,2.390161210794799818e+00,2.388148502259121564e+00,1.950404941944994253e+00,-1.881192561746122816e-01,2.381273295666999079e+00,2.261750469859177493e+00,2.360219708568061403e+00,-1.411457160014085499e+00,-3.166302039681939129e-01,-6.339519225233916089e-01,-2.731383594230491485e-01,-1.546470651332702562e-01,-9.837878659435466133e-01,-4.440197751200429810e-01,-6.379528495586510306e-02,-2.222222222222222099e-01,-3.835616438356164171e-01,1.599627754871911778e+00,2.360601524527321082e+00,2.376132797871194136e+00,2.390350037775772041e+00,2.402492578102641829e+00,1.921056613740934393e+00,-2.790728195493266117e-01,2.374531921779273524e+00,2.283174812461003622e+00,2.353428182162711657e+00,-1.030806312611454167e+00,-2.113482421097283848e-01,-5.498638189618874073e-01,-2.577790252955202144e-01,2.325785442705978756e-01,-9.843687529026776684e-01,-1.695074474491550520e-01,-6.140363748284076439e-02,-2.191780821917808098e-01,-4.473684210526315819e-01,1.601635993777031697e+00,2.389654077890043915e+00,2.423138166470987898e+00,2.429380654298836095e+00,2.484689191118075957e+00,1.912788792922924808e+00,-1.543567771482995399e-01,2.374191464231629745e+00,2.326633223840793629e+00,2.345017696339236402e+00,-6.093072176513908422e-02,5.732989873071992620e-02,-3.388530718717012724e-01,2.641301116612364552e-01,7.882530179653060021e-01,-1.063260327985619424e+00,3.892778023299627854e-01,-6.429332349264198221e-02,-3.421052631578947456e-01,-5.675675675675675436e-01,1.606765552726002744e+00,2.484244841070383458e+00,2.436661047875225528e+00,2.462227067578577788e+00,2.420578318019673159e+00,1.904393631020696809e+00,-2.983977513409543647e-01,2.373235019710478788e+00,2.347677685332861586e+00,2.351465059238131428e+00,3.862223875712699206e-01,-2.395702247290348863e-02,-2.262872875555417274e-01,4.189752659939970925e-01,8.746948729558894353e-01,-1.089216767489718185e+00,1.151156284736941926e-01,-6.463103349597393299e-02,-3.499999999999999778e-01,-5.454545454545454142e-01,1.608788479360187429e+00
-2.358340963564513060e-01,-2.489077598768938970e-01,-2.363750775499314227e-01,-2.432351173821093449e-01,-2.279337078175367459e-01,1.356038964635873645e-01,-2.220576706422700830e-01,-2.383049878647790221e-01,-2.023380057366016838e-01,-2.961029245125189058e-01,-1.209220034007087302e-01,-1.504526570945692310e-01,-6.230473345548086517e-01,3.319271581838971197e-01,-8.246000152673467198e-01,-2.446694285425891069e-01,-1.847426078431715912e-01,-5.245901639344262568e-01,-5.714285714285713969e-01,-1.655274014312178854e-01,-2.493776187825141877e-01,-2.510404346791921815e-01,-2.434423387938643712e-01,-2.415663085919665110e-01,-2.249364173957946744e-01,1.473680116791116212e-01,-2.256699178121795990e-01,-2.437480144718886521e-01,-2.033353089721125773e-01,-2.984648983515132969e-01,-3.368039829060102130e-01,-1.207261021733161549e-01,-8.387627246255534574e-01,2.393958126557815258e-01,-8.261399321757888492e-01,-6.725439648168051177e-01,-1.984060850395732711e-01,-5.000000000000000000e-01,-5.479452054794520244e-01,-1.655216127645793844e-01,-2.407984700489331775e-01,-2.443586372794908645e-01,-2.419324658429485575e-01,-2.360254462108112017e-01,-2.173299467564265841e-01,4.751808443952483807e-01,-2.294786607995460137e-01,-2.485113625273702997e-01,-2.020806310449100029e-01,-2.191320982154656705e-01,-6.230048607686299901e-03,-8.387107530478282724e-02,-2.241234742554551185e-01,1.218281234151351144e+00,-9.393752456948316620e-01,-1.693672984304890952e-02,-1.831631418690785329e-01,-4.931506849315068219e-01,-5.526315789473684736e-01,-1.653326292064429270e-01,-2.431367600708147225e-01,-2.539134309903864906e-01,-2.396019071576132864e-01,-2.508610346347180942e-01,-2.201377429365580229e-01,1.220153531204399289e-01,-2.330287659907196995e-01,-2.514807557668427562e-01,-2.056750416228069200e-01,-1.018076248840306119e-01,5.842713072991068124e-02,-8.845256008073915099e-02,2.499923731656783776e-01,7.177547836152351479e-01,-9.798257433794904658e-01,2.223331877581606886e-01,-1.781953001859628294e-01,-6.052631578947368363e-01,4.054054054054054279e-01,-1.653044201974002148e-01,-2.575330218315901032e-01,-2.553087692048803259e-01,-2.531340533199444853e-01,-2.518625054323793688e-01,-2.256208790880371573e-01,3.421916833149055703e-01,-2.362340525676618341e-01,-2.507789535765738154e-01,-2.089368080210904088e-01,-1.062426170853408569e-01,-1.440042744704871924e-01,-9.953023460017418333e-02,-9.450516355121245382e-02,3.555569965272579180e-01,-1.069845852377135476e+00,-3.641240804833825728e-01,-1.879832646350055869e-01,-5.999999999999999778e-01,3.896103896103896291e-01,-1.651233279888286998e-01
1.954310367326051345e+00,1.964157309243308669e+00,1.957661523154076821e+00,1.968971647555561200e+00,2.132782211743158740e+00,-6.678747497447990638e-04,2.116300753458071338e+00,2.221495183916523786e+00,1.799511947635204168e+00,-6.071273128154021315e+00,-5.754577488316358069e-01,-5.214067063501071075e+00,-4.007752704421275736e-01,-1.654111256043957479e+00,7.183918264359877570e-01,-5.568180094715815542e-01,4.186607106926961697e-01,-5.245901639344262568e-01,4.675324675324675217e-01,1.413810217236305400e+00,1.956888685724556876e+00,1.961359812648636680e+00,1.948155331377627197e+00,1.971075870684018794e+00,2.145267479010930955e+00,2.423176335439402684e-04,2.098108190303651810e+00,2.260834448086630921e+00,1.784398640402177882e+00,-4.833700073920808471e+00,-7.449969258428377206e-01,-5.169190297358435160e+00,-3.528592029276785280e-01,-7.534694735153858458e-01,8.371301013491471155e-01,-5.437456342637094764e-01,4.155469912906730734e-01,-5.000000000000000000e-01,4.931506849315068219e-01,1.414458018489968882e+00,1.959892444710082060e+00,1.955598858347244340e+00,1.970776521531786729e+00,1.983178398796196396e+00,2.112641132766615915e+00,-8.088566697001670081e-02,2.078614366787270740e+00,2.269141470686640627e+00,1.767488226230394810e+00,-2.844671879932325620e+00,-6.111300870077251979e-01,-4.368759998009760892e+00,-2.745229372694269476e-01,5.596742526986254740e-01,7.848908132664503823e-01,-4.526172255762275221e-01,4.080727237742082236e-01,-4.931506849315068219e-01,3.947368421052631637e-01,1.415226120464351700e+00,1.989128736054868396e+00,2.001223028733594145e+00,2.033424032825521977e+00,2.032938821268427176e+00,2.085734544522385825e+00,-1.381603125428156886e-01,2.055507744830972872e+00,2.268853845256096236e+00,1.760686997583274405e+00,-1.502127382430493707e+00,-4.927866847832225727e-01,-3.885828135419087115e+00,7.676037059375889759e-03,3.870881940732139315e-01,5.496179977916554327e-01,-3.163048965461732198e-01,3.918610975693756493e-01,-6.052631578947368363e-01,2.972972972972973138e-01,1.417126344737061006e+00,2.014032496223403967e+00,1.972662937905529379e+00,1.989576631655016081e+00,1.970506122737021304e+00,2.056864904111314729e+00,-9.398110405109783017e-02,2.033294440570050376e+00,2.243704008552732443e+00,1.770422547797189550e+00,-5.474765213334623626e-01,-5.944404661821653946e-01,-3.688248324235860132e+00,-9.420814050737819079e-02,3.188368130255843647e-01,3.924538308250337115e-01,-4.202436973790056318e-01,3.925228063910436438e-01,-5.999999999999999778e-01,2.857142857142856984e-01,1.418085258647447944e+00
9.586460024736731533e-02,8.072045593609057657e-02,9.068253309455709399e-02,8.141910314106250157e-02,1.456931110924122863e-01,-3.377768633626385686e-01,7.391809469730710458e-02,5.686660100604973289e-02,6.921589940552477782e-02,8.714588216941679955e-01,6.471325813667964111e-01,8.430527283594142496e-01,4.229469589503830895e-01,-7.756740978001568365e-01,4.765065062374695959e-01,3.735628784682014092e-01,-1.881953307355240246e-01,5.245901639344262568e-01,-5.194805194805194315e-01,-3.072093133939696186e-01,8.063636349949197812e-02,8.159424242247961812e-02,9.234657687937707082e-02,9.455526099518224425e-02,1.624670085629857375e-01,-3.250197443997702718e-01,7.370219109091871723e-02,6.104553623522082639e-02,7.233811971823070341e-02,7.751962437688564300e-01,7.888319938167921430e-01,9.132587837933288100e-01,4.511969426009836415e-01,3.570111240055009322e-02,5.941355344729687404e-01,4.881202945002724447e-01,-1.937424333770690343e-01,3.888888888888888951e-01,-5.479452054794520244e-01,-3.072004992154493408e-01,7.128884504905053099e-02,7.128520994797234167e-02,6.988744307158094304e-02,7.017218820607089291e-02,1.317741703071689530e-01,-2.223561490548084940e-01,7.192507139736843691e-02,5.970370692428208365e-02,7.731336978782651914e-02,2.549133264697669987e-02,-5.830624763524147602e-02,6.800970836299500277e-01,-1.575046498325562983e-01,-7.160811538866869164e-01,3.898223907860575155e-01,-2.878749755772618268e-01,-1.936388702512468751e-01,3.835616438356164171e-01,-5.526315789473684736e-01,-3.064415377128557605e-01,6.040247566361310605e-02,4.977375309660606040e-02,7.016557365555962933e-02,5.873879079551913573e-02,1.196856744189111477e-01,-3.528166763992662824e-01,7.021956424559228083e-02,6.135700610752967132e-02,7.725687290801129536e-02,-3.839319665485969035e-01,-8.699274950032652443e-02,5.063432918006043337e-01,-3.177900042716397255e-01,-6.573151106449657277e-01,1.557558225744546110e-01,-2.852615002220754148e-01,-1.979504642600373732e-01,2.368421052631578816e-01,-6.216216216216216006e-01,-3.064783732536089933e-01,7.429683815596227481e-02,6.870880263469236748e-02,7.969324282046012786e-02,7.468498164209845525e-02,1.363376430107581527e-01,-3.882175707332659598e-01,6.912662187940392389e-02,6.647000751918689943e-02,7.677680518437668411e-02,-3.082371892314710315e-01,3.408833706981723721e-01,4.895489853581631579e-01,1.397156397154570573e-01,-1.096129342963526154e+00,-2.197117029734668020e-03,1.291771045118254024e-01,-1.962391405188035620e-01,2.000000000000000111e-01,-3.896103896103896291e-01,-3.063241946726782960e-01
-2.684567794322669787e-01,-2.772312555532036593e-01,-2.671230512061043005e-01,-2.757667082590236074e-01,-2.919747397935836819e-01,-4.063274010651177909e-02,-2.429561206473400403e-01,-2.408432431610092184e-01,-2.420738770859342248e-01,-7.157206879865875004e-01,-7.179116972707716426e-01,-4.512874945327423060e-01,-6.244967171959564523e-01,-7.709329256326757918e-01,6.446878178904182910e-01,-1.049264243887007675e+00,4.429081034474344203e-01,-6.557377049180328210e-02,4.155844155844156118e-01,-4.236412725004323754e-01,-2.810128068808624424e-01,-2.792915831616184508e-01,-2.730943531584933970e-01,-2.699389975125922603e-01,-2.858564634817162831e-01,-7.921991671453187944e-02,-2.471003565772776078e-01,-2.467446773588601039e-01,-2.437050260273435354e-01,-5.929992365158829326e-01,-6.750016011157881080e-01,-4.095833230596979679e-01,-3.950802648165823161e-01,-4.566727259072940470e-02,6.524741122011861183e-01,-8.402180188060534016e-01,4.497507803507936885e-01,-1.111111111111110078e-01,4.383561643835616195e-01,-4.237077418304832088e-01,-2.736610276640589201e-01,-2.775986859770336879e-01,-2.793011279411657388e-01,-2.789084670286583467e-01,-2.900543076785857544e-01,-3.999385241301423553e-03,-2.518565516458377007e-01,-2.504212861474470753e-01,-2.454740958698986841e-01,-6.071456618671440264e-01,-9.621061178625864851e-01,-3.912838401257148768e-01,-5.563181083726094212e-01,-6.638044632514833454e-01,6.268275647492362879e-01,-9.190690224228819094e-01,4.305804899690111043e-01,-1.095890410958904049e-01,7.631578947368421462e-01,-4.237338562155439359e-01,-2.849115799144069094e-01,-2.926501034804302459e-01,-2.800988946504908705e-01,-2.903124919508159874e-01,-2.879918765479463350e-01,-2.215582712242723518e-01,-2.562923813436169818e-01,-2.530925610584628949e-01,-2.510906977098935622e-01,-5.197609455084345464e-01,-6.415242342005920140e-01,-3.955267017574202182e-01,-5.582223847505111136e-01,-5.596780408039869759e-01,5.303197777779542488e-01,-7.509836067453871111e-01,4.124094003148489618e-01,-2.368421052631578816e-01,6.756756756756756577e-01,-4.241055319294536607e-01,-2.940549898652614069e-01,-2.887478689484095362e-01,-2.846545152107312626e-01,-2.824293912896603809e-01,-2.861489101797072832e-01,-2.249525228606815141e-01,-2.602415795655202979e-01,-2.530902658092236135e-01,-2.552812767301927965e-01,-3.216867791996456116e-01,-3.795014641630512497e-01,-3.772569906153836472e-01,-1.819640234008166046e-01,-9.500969434259343149e-01,3.160682652623688083e-01,-7.186211424980076812e-01,4.212685092399249265e-01,-2.500000000000000000e-01,6.493506493506493449e-01,-4.241848017195823939e-01
-2.506354140792776408e-01,-2.639165367305344456e-01,-2.512686276475937786e-01,-2.595309853883563389e-01,-2.872886945950884341e-01,1.070198067594622104e+00,-2.439954855776494957e-01,-2.566510530722297956e-01,-2.264336294090573964e-01,6.396372828613262895e-02,1.143376154560620944e-01,-3.518044840584334809e-02,-4.141331733232795492e-02,-4.281585482881203331e-01,-4.892695598950037583e-01,1.173699791568487555e-01,-4.242770644996185503e-01,1.967213114754098324e-01,-5.714285714285713969e-01,-1.426939750163695175e-01,-2.644969210141780991e-01,-2.651963814155928190e-01,-2.597786924065634273e-01,-2.581732214669495984e-01,-2.851691230302665914e-01,1.069281902163507603e+00,-2.465650846035138399e-01,-2.644009151915930889e-01,-2.232568657438594173e-01,5.892241271355049860e-04,-1.469574614738381468e-01,-4.969182156489400370e-03,-3.527319567970588210e-01,-3.730079266065333687e-01,-6.217620407389362613e-01,-4.346355750671756502e-01,-4.548643042185515073e-01,1.111111111111111049e-01,-2.739726027397260122e-01,-1.428802789610749413e-01,-2.564196504648407204e-01,-2.581351680137966564e-01,-2.566685391090420820e-01,-2.512816127955562195e-01,-2.758605562456934446e-01,2.050489648396015330e+00,-2.493240004933218179e-01,-2.686761546216308028e-01,-2.206161203947884786e-01,-1.512523976761268214e-03,2.547573080636589271e-01,2.184959717364466647e-02,3.104831402967839216e-01,3.125356998551304666e-01,-6.334681677723906779e-01,4.989912427039659426e-01,-4.134156917261334607e-01,1.095890410958904049e-01,-3.421052631578947456e-01,-1.429889748560793372e-01,-2.631691219181295227e-01,-2.738168022151789560e-01,-2.615716885783734291e-01,-2.726532786650818774e-01,-2.826714950493491307e-01,2.162849705162090963e+00,-2.522368568370531583e-01,-2.713331627519794953e-01,-2.235571755694576723e-01,-1.146762884441382239e-02,-7.207034561151161312e-02,-1.440321071339846493e-02,-4.432572586312002461e-01,-8.415354664990039313e-02,-7.423348565049173731e-01,-1.970777710168941932e-01,-4.508451507956746096e-01,-2.631578947368420907e-02,-4.594594594594594850e-01,-1.431983367075905789e-01,-2.825283336647764210e-01,-2.762997303006877181e-01,-2.722591821409769408e-01,-2.704111242966648065e-01,-2.853037800657522993e-01,1.667799601074978044e+00,-2.549554102398314814e-01,-2.699744752124638714e-01,-2.267223950541028543e-01,-6.933060310104628698e-02,-9.905080814985685322e-02,-3.444175855881966702e-02,-7.023692710416692409e-01,1.444594158002209250e-01,-8.352185812931999243e-01,-5.282488395316811136e-01,-4.238445829020771050e-01,-5.000000000000000278e-02,-4.415584415584415390e-01,-1.433241459258629003e-01
2.493197124961742395e-01,2.355039517099020707e-01,2.455034556095956610e-01,2.364401392577805960e-01,3.088888918671761075e-01,-2.755220738935357239e-01,2.606493645994810704e-01,2.203230470426565668e-01,2.661160825401402419e-01,-9.823224493297331994e-02,-3.583042172518263735e-01,-3.078592738070324263e-03,-1.228833670824403868e+00,-1.472235754766886062e+00,-7.571006752364506376e-01,-1.047114513123630575e+00,1.142603224425799702e-01,6.557377049180328210e-02,-3.116883116883116811e-01,2.229268836823699862e-01,2.460380156393555673e-01,2.576627510907851248e-01,2.606417643070008672e-01,2.591537261806055037e-01,3.363877811458058087e-01,-2.394247798200268007e-01,2.598266067465496154e-01,2.237454565670347062e-01,2.731060347171585523e-01,-1.548500172940250608e-01,-1.559126237299595930e-01,2.241370085441576204e-02,-3.022338831870201026e-01,-1.620509828101365457e+00,-8.771686738110794357e-01,-5.177049065932993743e-01,1.141760302331064902e-01,0.000000000000000000e+00,-3.287671232876712146e-01,2.228848426260946203e-01,2.593543504856733461e-01,2.518094666698856288e-01,2.400049562837321682e-01,2.350738152201191644e-01,3.025254115732251559e-01,-3.252902403602900283e-01,2.568133759417148276e-01,2.248930281716154389e-01,2.744856409298274125e-01,-6.460274889576079760e-01,-5.613784804468260337e-01,-1.110654647619243179e-01,-1.494958241026283829e+00,-1.530933123045460142e+00,-7.892107084264211592e-01,-8.799901194689530026e-01,1.076385454470958486e-01,0.000000000000000000e+00,-3.947368421052631637e-01,2.229112189072736949e-01,2.254252047218140154e-01,2.162162716937367501e-01,2.307764934876128937e-01,2.285679040467330503e-01,2.888135900629212327e-01,-3.022958382162606039e-01,2.533259551639759910e-01,2.320888188811000286e-01,2.673342923809289284e-01,-9.534285284701987662e-01,-5.553959802780751298e-01,-2.306485586406704646e-01,-1.554911656670052045e+00,-9.351982853943544560e-01,-6.627517237018708540e-01,-6.147798500652685849e-01,9.382204320537879116e-02,-1.315789473684209621e-01,-5.135135135135134865e-01,2.231553902653751198e-01,2.300319297182842060e-01,2.239443126812075135e-01,2.346975103319965117e-01,2.309224993327466946e-01,2.946112298103404359e-01,-3.465028574863294741e-01,2.509636869090295375e-01,2.370414532403091468e-01,2.662731251494339091e-01,-8.548598570329991597e-01,-3.557613697683900678e-01,-2.690561914228997153e-01,-8.760367875259261750e-01,-3.458873997051139515e-01,-6.667229806295262851e-01,-5.217846835284882800e-01,9.846693535133480002e-02,-1.499999999999999944e-01,-4.935064935064935043e-01,2.232005056575042945e-01
1.937027642759541757e-01,1.801052088696163123e-01,1.915743152107095837e-01,1.831629267035868869e-01,1.793688947350252638e-01,-2.090131438383806273e-01,1.960284865950515654e-01,1.443430576475618066e-01,2.197851887513299352e-01,-4.329925801366936722e-01,5.262862147029986337e-01,4.324787882302232878e-01,4.347738601448221107e-01,-8.678045573054842254e-01,6.886801469499813644e-01,2.137721944872418567e-01,-1.784451093587712811e-01,3.934426229508196649e-01,-5.714285714285713969e-01,2.404340958154411179e-01,1.821604009682553649e-01,1.852425782009475275e-01,1.877754593379545311e-01,1.856175557657818997e-01,1.846099577283893400e-01,-1.830156279915757245e-01,1.932724099885934077e-01,1.485160419058665082e-01,2.200102001352092218e-01,-6.295426792059852783e-01,-1.017285238141515079e-02,4.108244675670307267e-01,7.116156222579110742e-03,-9.795581672622319935e-01,6.215347415120985319e-01,-3.666250204821786540e-01,-1.871483375478077138e-01,2.777777777777777901e-01,-5.479452054794520244e-01,2.403836510571566443e-01,1.863536029218677559e-01,1.832005078436160783e-01,1.928744360762617849e-01,1.933265500877718868e-01,1.860235510624731192e-01,-1.901607524922766523e-01,1.900346182246878957e-01,1.496947316634182068e-01,2.200459819023853070e-01,-5.806914597846395409e-01,2.361568014123639481e-01,3.405353031523529195e-01,1.126219682221528927e-02,-5.727644803532093709e-01,4.099702428208762406e-01,4.012131254605569644e-03,-1.804763544416396470e-01,2.739726027397260122e-01,1.315789473684210453e-01,2.404832903268704913e-01,1.835282334891534251e-01,1.725572307382523540e-01,1.822050933126726224e-01,1.750892343030587273e-01,1.646290097652732820e-01,-2.237876794600469066e-01,1.862172285219319823e-01,1.545334262410494042e-01,2.135381068085081546e-01,-7.752980854845168412e-01,-1.865645122461026539e-01,2.232862544748626110e-01,-5.035334258441483968e-01,-5.829671657934346607e-01,2.131924967045981667e-01,-5.591801904623135977e-01,-1.871931662039971189e-01,1.315789473684210453e-01,2.702702702702702853e-02,2.407817484921461748e-01,1.726493056043662544e-01,1.675616519355076217e-01,1.779794733050330813e-01,1.711991024836185260e-01,1.631849903413151170e-01,-2.128171034753297552e-01,1.830381932660380961e-01,1.584562159171778728e-01,2.111762380938702888e-01,-7.790890114981984249e-01,-9.269770743860450413e-02,1.638423985068737099e-01,-4.883311176945136500e-01,-4.463693048873465519e-01,4.552982278396495303e-02,-6.227754325103903588e-01,-1.830608142663312787e-01,1.000000000000000056e-01,2.597402597402597574e-02,2.409164790888651819e-01
-1.623658291449949498e-01,-1.698814073214026665e-01,-1.617872150153848998e-01,-1.633794436863985899e-01,-1.551211771907324011e-01,-2.120708073846056529e-01,-1.516121387096497630e-01,-1.676888687455050653e-01,-1.381118038345182653e-01,-2.086783440413078616e-01,4.723268703917419820e-01,2.737639032034367426e-01,7.513100035756511974e-02,1.085427685879526205e+00,1.401131764272424696e-01,2.962151265985231152e-01,-2.844403947814198030e-01,1.311475409836065642e-01,-4.155844155844156118e-01,-1.656696513207229701e-02,-1.732952658863009809e-01,-1.743673939988909238e-01,-1.679252994702934709e-01,-1.645984184323852351e-01,-1.546694600282732812e-01,-1.729699167145318794e-01,-1.537975725517626568e-01,-1.735409913449073582e-01,-1.338996653424869010e-01,-3.288519448501795450e-01,4.901759218823365655e-02,2.809087525495450599e-01,-7.274350028202356544e-01,1.249313873743672865e+00,1.074298104441703539e-01,-4.773169577580075318e-01,-2.947638049916678771e-01,5.555555555555555247e-02,-4.383561643835616195e-01,-1.626805770547084390e-02,-1.675837346707832187e-01,-1.727997324862590722e-01,-1.703040379789472203e-01,-1.703656245237044065e-01,-1.592019415020557160e-01,-1.470792917841644287e-01,-1.565730509670646975e-01,-1.793331380739487391e-01,-1.286944116525504389e-01,-5.110451437229427407e-01,-2.370091940439054690e-01,1.882262134092866079e-01,-1.125658901711602100e+00,8.799970224046320399e-02,-9.794139191679782086e-02,-8.390180293562787828e-01,-2.929980765008014520e-01,5.479452054794520244e-02,-5.000000000000000000e-01,-1.581672212470510222e-02,-1.755275155381319785e-01,-1.814234980307068146e-01,-1.696241494105876213e-01,-1.812887326437196966e-01,-1.607624053113509976e-01,-2.235056779409632377e-01,-1.598051606531556978e-01,-1.798944777663833150e-01,-1.331706701401713655e-01,-5.614389095162223287e-01,-6.871335923803853496e-02,1.176818294843178236e-01,-6.711533948276732220e-01,-8.175457262756120613e-01,-2.583559569119980859e-01,-5.540465816687418776e-01,-2.902756460717837994e-01,-7.894736842105262720e-02,-6.216216216216216006e-01,-1.541959875628900849e-02,-1.864937673414303054e-01,-1.799487572877918606e-01,-1.772282713918228725e-01,-1.724253913368631319e-01,-1.560019293733322654e-01,-2.506216555230236231e-01,-1.621102476114381352e-01,-1.778595326154504275e-01,-1.352659498433531338e-01,-4.123035088946478965e-01,2.511298863964816497e-01,1.135563156495166814e-01,-1.034401364999498196e-01,-7.563780269787506727e-01,-3.551136482692198171e-01,9.360712176123903161e-02,-2.874865717762534745e-01,-9.999999999999990841e-02,-5.454545454545454142e-01,-1.498411813317633914e-02
2.199742950788795781e+00,2.278955017590553744e+00,2.211812656639063235e+00,2.273120872821069227e+00,2.452970178051630423e+00,-3.154616169849094875e-01,2.388476300856143375e+00,2.380276193357817593e+00,2.175784655881716656e+00,2.271820299080030470e+00,-6.592372601396081500e-01,-6.965134605130603340e+00,-4.513033901907798628e-01,-7.758919977131302215e-01,4.490271728653280614e-01,-4.062821286453985881e-01,-1.502149437390456754e-01,-1.049180327868852514e+00,4.675324675324675217e-01,1.369668235019654290e+00,2.310158423783476245e+00,2.344967972835378056e+00,2.320130784047533812e+00,2.317553658973113162e+00,2.511368612178499937e+00,-2.870267327206586505e-01,2.374898156627887946e+00,2.423796083575247451e+00,2.169571123986298034e+00,2.712994908195217381e+00,-6.894631632169134772e-01,-6.805104887617229537e+00,-1.074965452863876070e-01,-9.678653602570317371e-01,5.237771826033207345e-01,-3.161059945801064641e-01,-1.569920746623372221e-01,-8.333333333333333703e-01,4.931506849315068219e-01,1.369970514612333767e+00,2.306431891209201446e+00,2.312268068648170694e+00,2.312752509029693648e+00,2.330662869510533586e+00,2.472452044093142121e+00,-3.639578717606447578e-01,2.359240372844384481e+00,2.433263024436391753e+00,2.160284736811578732e+00,2.649181535408090316e+00,-5.694345504453766083e-01,-5.682672836836852426e+00,-1.519701165963350531e-01,1.522246318994487091e-01,4.978354795318378767e-01,-2.440539566707787267e-01,-1.532591659911387572e-01,-8.219178082191780366e-01,3.947368421052631637e-01,1.370630662725611737e+00,2.349589354195414259e+00,2.425950881806166137e+00,2.417988876873820026e+00,2.494583277248455300e+00,2.545472943397627308e+00,-3.440373838240204374e-01,2.345122852791248658e+00,2.436370585485738260e+00,2.169913305486482979e+00,5.690295151309244126e+00,-1.220016885535516460e-01,-4.547805140283679215e+00,6.986012343916776501e-01,4.663858714553529294e-01,2.153584958660162973e-01,9.372776896586590967e-01,-1.564688943044782454e-01,-8.684210526315789824e-01,2.972972972972973138e-01,1.372378050385337334e+00,2.379377206290374414e+00,2.378081560931884830e+00,2.310478167564534946e+00,2.282000239311815726e+00,2.372418375684493430e+00,-3.315645231960189787e-01,2.325165774764226256e+00,2.406726269741019220e+00,2.191475927402653845e+00,4.153891029794359646e+00,-5.740646208526188898e-01,-4.516427475201839847e+00,-1.092712212042795672e-01,2.005055964594326667e-01,7.749124877278826262e-02,-2.707055562849475794e-01,-1.571168419275480455e-01,-8.000000000000000444e-01,2.857142857142856984e-01,1.373441511504111423e+00
